date,hour,season,weathersit,weekday,workingday,holiday,weekend,registered,casual,total
2012-10-06,9,Winter,Clear/Cloudy,6,0,0,1,265,130,395
2012-10-06,10,Winter,Clear/Cloudy,6,0,0,1,341,198,539
2012-10-06,11,Winter,Clear/Cloudy,6,0,0,1,389,258,647
2012-10-06,12,Winter,Clear/Cloudy,6,0,0,1,381,362,743
2012-10-06,13,Winter,Misty/Cloudy,6,0,0,1,400,310,710
2012-10-06,14,Winter,Misty/Cloudy,6,0,0,1,307,269,576
2012-10-06,15,Winter,Clear/Cloudy,6,0,0,1,341,279,620
2012-10-06,16,Winter,Clear/Cloudy,6,0,0,1,342,317,659
2012-10-06,17,Winter,Clear/Cloudy,6,0,0,1,342,268,610
2012-10-06,18,Winter,Clear/Cloudy,6,0,0,1,312,183,495
2012-10-06,19,Winter,Clear/Cloudy,6,0,0,1,239,102,341
2012-10-06,20,Winter,Clear/Cloudy,6,0,0,1,172,75,247
2012-10-06,21,Winter,Clear/Cloudy,6,0,0,1,137,78,215
2012-10-06,22,Winter,Clear/Cloudy,6,0,0,1,140,45,185
2012-10-06,23,Winter,Clear/Cloudy,6,0,0,1,142,37,179
2012-10-07,0,Winter,Clear/Cloudy,0,0,0,1,99,28,127
2012-10-07,1,Winter,Clear/Cloudy,0,0,0,1,80,29,109
2012-10-07,2,Winter,Clear/Cloudy,0,0,0,1,64,10,74
2012-10-07,3,Winter,Misty/Cloudy,0,0,0,1,17,5,22
2012-10-07,4,Winter,Misty/Cloudy,0,0,0,1,6,5,11
2012-10-07,5,Winter,Misty/Cloudy,0,0,0,1,8,2,10
2012-10-07,6,Winter,Misty/Cloudy,0,0,0,1,19,4,23
2012-10-07,7,Winter,Light Precipitation,0,0,0,1,29,6,35
2012-10-07,8,Winter,Light Precipitation,0,0,0,1,51,11,62
2012-10-07,9,Winter,Light Precipitation,0,0,0,1,70,16,86
2012-10-07,10,Winter,Misty/Cloudy,0,0,0,1,144,41,185
2012-10-07,11,Winter,Misty/Cloudy,0,0,0,1,260,76,336
2012-10-07,12,Winter,Misty/Cloudy,0,0,0,1,292,100,392
2012-10-07,13,Winter,Misty/Cloudy,0,0,0,1,240,80,320
2012-10-07,14,Winter,Misty/Cloudy,0,0,0,1,243,71,314
2012-10-07,15,Winter,Light Precipitation,0,0,0,1,232,74,306
2012-10-07,16,Winter,Light Precipitation,0,0,0,1,246,87,333
2012-10-07,17,Winter,Light Precipitation,0,0,0,1,122,35,157
2012-10-07,18,Winter,Light Precipitation,0,0,0,1,82,24,106
2012-10-07,19,Winter,Misty/Cloudy,0,0,0,1,97,17,114
2012-10-07,20,Winter,Clear/Cloudy,0,0,0,1,97,19,116
2012-10-07,21,Winter,Clear/Cloudy,0,0,0,1,91,22,113
2012-10-07,22,Winter,Clear/Cloudy,0,0,0,1,72,7,79
2012-10-07,23,Winter,Clear/Cloudy,0,0,0,1,68,12,80
2012-10-08,0,Winter,Clear/Cloudy,1,0,1,0,44,7,51
2012-10-08,1,Winter,Clear/Cloudy,1,0,1,0,35,2,37
2012-10-08,2,Winter,Clear/Cloudy,1,0,1,0,12,3,15
2012-10-08,3,Winter,Clear/Cloudy,1,0,1,0,8,2,10
2012-10-08,4,Winter,Clear/Cloudy,1,0,1,0,6,1,7
2012-10-08,5,Winter,Clear/Cloudy,1,0,1,0,17,2,19
2012-10-08,6,Winter,Clear/Cloudy,1,0,1,0,54,5,59
2012-10-08,7,Winter,Misty/Cloudy,1,0,1,0,151,3,154
2012-10-08,8,Winter,Misty/Cloudy,1,0,1,0,374,23,397
2012-10-08,9,Winter,Misty/Cloudy,1,0,1,0,273,59,332
2012-10-08,10,Winter,Misty/Cloudy,1,0,1,0,229,69,298
2012-10-08,11,Winter,Misty/Cloudy,1,0,1,0,236,72,308
2012-10-08,12,Winter,Misty/Cloudy,1,0,1,0,267,74,341
2012-10-08,13,Winter,Misty/Cloudy,1,0,1,0,323,82,405
2012-10-08,14,Winter,Misty/Cloudy,1,0,1,0,299,121,420
2012-10-08,15,Winter,Light Precipitation,1,0,1,0,294,76,370
2012-10-08,16,Winter,Light Precipitation,1,0,1,0,316,61,377
2012-10-08,17,Winter,Misty/Cloudy,1,0,1,0,416,81,497
2012-10-08,18,Winter,Misty/Cloudy,1,0,1,0,415,41,456
2012-10-08,19,Winter,Misty/Cloudy,1,0,1,0,333,38,371
2012-10-08,20,Winter,Light Precipitation,1,0,1,0,207,20,227
2012-10-08,21,Winter,Misty/Cloudy,1,0,1,0,134,17,151
2012-10-08,22,Winter,Light Precipitation,1,0,1,0,101,6,107
2012-10-08,23,Winter,Misty/Cloudy,1,0,1,0,60,9,69
2012-10-09,0,Winter,Misty/Cloudy,2,1,0,0,22,9,31
2012-10-09,1,Winter,Light Precipitation,2,1,0,0,13,0,13
2012-10-09,2,Winter,Light Precipitation,2,1,0,0,5,2,7
2012-10-09,3,Winter,Light Precipitation,2,1,0,0,3,0,3
2012-10-09,4,Winter,Light Precipitation,2,1,0,0,6,1,7
2012-10-09,5,Winter,Misty/Cloudy,2,1,0,0,19,0,19
2012-10-09,6,Winter,Misty/Cloudy,2,1,0,0,141,2,143
2012-10-09,7,Winter,Clear/Cloudy,2,1,0,0,357,5,362
2012-10-09,8,Winter,Misty/Cloudy,2,1,0,0,698,15,713
2012-10-09,9,Winter,Misty/Cloudy,2,1,0,0,345,37,382
2012-10-09,10,Winter,Misty/Cloudy,2,1,0,0,131,33,164
2012-10-09,11,Winter,Misty/Cloudy,2,1,0,0,156,37,193
2012-10-09,12,Winter,Misty/Cloudy,2,1,0,0,217,43,260
2012-10-09,13,Winter,Misty/Cloudy,2,1,0,0,184,54,238
2012-10-09,14,Winter,Misty/Cloudy,2,1,0,0,201,43,244
2012-10-09,15,Winter,Misty/Cloudy,2,1,0,0,195,59,254
2012-10-09,16,Winter,Misty/Cloudy,2,1,0,0,354,70,424
2012-10-09,17,Winter,Misty/Cloudy,2,1,0,0,733,73,806
2012-10-09,18,Winter,Misty/Cloudy,2,1,0,0,758,26,784
2012-10-09,19,Winter,Misty/Cloudy,2,1,0,0,483,31,514
2012-10-09,20,Winter,Misty/Cloudy,2,1,0,0,330,30,360
2012-10-09,21,Winter,Misty/Cloudy,2,1,0,0,209,16,225
2012-10-09,22,Winter,Misty/Cloudy,2,1,0,0,155,7,162
2012-10-09,23,Winter,Misty/Cloudy,2,1,0,0,76,8,84
2012-10-10,0,Winter,Misty/Cloudy,3,1,0,0,33,0,33
2012-10-10,1,Winter,Misty/Cloudy,3,1,0,0,6,2,8
2012-10-10,2,Winter,Misty/Cloudy,3,1,0,0,6,2,8
2012-10-10,3,Winter,Misty/Cloudy,3,1,0,0,6,0,6
2012-10-10,4,Winter,Misty/Cloudy,3,1,0,0,6,0,6
2012-10-10,5,Winter,Misty/Cloudy,3,1,0,0,38,2,40
2012-10-10,6,Winter,Misty/Cloudy,3,1,0,0,172,3,175
2012-10-10,7,Winter,Clear/Cloudy,3,1,0,0,498,9,507
2012-10-10,8,Winter,Clear/Cloudy,3,1,0,0,806,33,839
2012-10-10,9,Winter,Clear/Cloudy,3,1,0,0,331,35,366
2012-10-10,10,Winter,Clear/Cloudy,3,1,0,0,190,27,217
2012-10-10,11,Winter,Clear/Cloudy,3,1,0,0,238,53,291
2012-10-10,12,Winter,Clear/Cloudy,3,1,0,0,312,78,390
2012-10-10,13,Winter,Clear/Cloudy,3,1,0,0,237,60,297
2012-10-10,14,Winter,Clear/Cloudy,3,1,0,0,208,63,271
2012-10-10,15,Winter,Clear/Cloudy,3,1,0,0,261,58,319
2012-10-10,16,Winter,Clear/Cloudy,3,1,0,0,474,92,566
2012-10-10,17,Winter,Clear/Cloudy,3,1,0,0,857,91,948
2012-10-10,18,Winter,Misty/Cloudy,3,1,0,0,787,57,844
2012-10-10,19,Winter,Misty/Cloudy,3,1,0,0,534,32,566
2012-10-10,20,Winter,Clear/Cloudy,3,1,0,0,371,21,392
2012-10-10,21,Winter,Clear/Cloudy,3,1,0,0,251,18,269
2012-10-10,22,Winter,Clear/Cloudy,3,1,0,0,170,27,197
2012-10-10,23,Winter,Clear/Cloudy,3,1,0,0,119,17,136
2012-10-11,0,Winter,Clear/Cloudy,4,1,0,0,41,1,42
2012-10-11,1,Winter,Clear/Cloudy,4,1,0,0,10,1,11
2012-10-11,2,Winter,Clear/Cloudy,4,1,0,0,7,4,11
2012-10-11,3,Winter,Clear/Cloudy,4,1,0,0,3,0,3
2012-10-11,4,Winter,Clear/Cloudy,4,1,0,0,10,0,10
2012-10-11,5,Winter,Clear/Cloudy,4,1,0,0,42,0,42
2012-10-11,6,Winter,Clear/Cloudy,4,1,0,0,158,1,159
2012-10-11,7,Winter,Clear/Cloudy,4,1,0,0,467,11,478
2012-10-11,8,Winter,Clear/Cloudy,4,1,0,0,773,25,798
2012-10-11,9,Winter,Clear/Cloudy,4,1,0,0,328,27,355
2012-10-11,10,Winter,Clear/Cloudy,4,1,0,0,165,39,204
2012-10-11,11,Winter,Clear/Cloudy,4,1,0,0,175,76,251
2012-10-11,12,Winter,Clear/Cloudy,4,1,0,0,279,47,326
2012-10-11,13,Winter,Clear/Cloudy,4,1,0,0,243,48,291
2012-10-11,14,Winter,Clear/Cloudy,4,1,0,0,270,78,348
2012-10-11,15,Winter,Clear/Cloudy,4,1,0,0,358,102,460
2012-10-11,16,Winter,Clear/Cloudy,4,1,0,0,413,68,481
2012-10-11,17,Winter,Clear/Cloudy,4,1,0,0,737,90,827
2012-10-11,18,Winter,Clear/Cloudy,4,1,0,0,628,64,692
2012-10-11,19,Winter,Clear/Cloudy,4,1,0,0,662,81,743
2012-10-11,20,Winter,Clear/Cloudy,4,1,0,0,388,27,415
2012-10-11,21,Winter,Clear/Cloudy,4,1,0,0,236,24,260
2012-10-11,22,Winter,Clear/Cloudy,4,1,0,0,167,10,177
2012-10-11,23,Winter,Clear/Cloudy,4,1,0,0,176,10,186
2012-10-12,0,Winter,Clear/Cloudy,5,1,0,0,60,8,68
2012-10-12,1,Winter,Clear/Cloudy,5,1,0,0,29,8,37
2012-10-12,2,Winter,Clear/Cloudy,5,1,0,0,16,0,16
2012-10-12,3,Winter,Clear/Cloudy,5,1,0,0,6,0,6
2012-10-12,4,Winter,Clear/Cloudy,5,1,0,0,8,0,8
2012-10-12,5,Winter,Clear/Cloudy,5,1,0,0,33,2,35
2012-10-12,6,Winter,Clear/Cloudy,5,1,0,0,140,3,143
2012-10-12,7,Winter,Clear/Cloudy,5,1,0,0,384,8,392
2012-10-12,8,Winter,Clear/Cloudy,5,1,0,0,711,34,745
2012-10-12,9,Winter,Clear/Cloudy,5,1,0,0,374,26,400
2012-10-12,10,Winter,Clear/Cloudy,5,1,0,0,200,75,275
2012-10-12,11,Winter,Clear/Cloudy,5,1,0,0,252,61,313
2012-10-12,12,Winter,Clear/Cloudy,5,1,0,0,312,75,387
2012-10-12,13,Winter,Clear/Cloudy,5,1,0,0,300,81,381
2012-10-12,14,Winter,Clear/Cloudy,5,1,0,0,262,109,371
2012-10-12,15,Winter,Clear/Cloudy,5,1,0,0,317,138,455
2012-10-12,16,Winter,Clear/Cloudy,5,1,0,0,412,108,520
2012-10-12,17,Winter,Clear/Cloudy,5,1,0,0,706,131,837
2012-10-12,18,Winter,Clear/Cloudy,5,1,0,0,566,76,642
2012-10-12,19,Winter,Clear/Cloudy,5,1,0,0,453,40,493
2012-10-12,20,Winter,Clear/Cloudy,5,1,0,0,280,28,308
2012-10-12,21,Winter,Clear/Cloudy,5,1,0,0,169,21,190
2012-10-12,22,Winter,Clear/Cloudy,5,1,0,0,143,17,160
2012-10-12,23,Winter,Clear/Cloudy,5,1,0,0,89,11,100
2012-10-13,0,Winter,Clear/Cloudy,6,0,0,1,218,31,249
2012-10-13,1,Winter,Clear/Cloudy,6,0,0,1,123,23,146
2012-10-13,2,Winter,Clear/Cloudy,6,0,0,1,60,7,67
2012-10-13,3,Winter,Clear/Cloudy,6,0,0,1,13,2,15
2012-10-13,4,Winter,Clear/Cloudy,6,0,0,1,9,2,11
2012-10-13,5,Winter,Clear/Cloudy,6,0,0,1,11,0,11
2012-10-13,6,Winter,Clear/Cloudy,6,0,0,1,23,5,28
2012-10-13,7,Winter,Clear/Cloudy,6,0,0,1,60,10,70
2012-10-13,8,Winter,Clear/Cloudy,6,0,0,1,151,23,174
2012-10-13,9,Winter,Clear/Cloudy,6,0,0,1,220,46,266
2012-10-13,10,Winter,Clear/Cloudy,6,0,0,1,265,82,347
2012-10-13,11,Winter,Clear/Cloudy,6,0,0,1,335,192,527
2012-10-13,12,Winter,Clear/Cloudy,6,0,0,1,371,202,573
2012-10-13,13,Winter,Clear/Cloudy,6,0,0,1,435,235,670
2012-10-13,14,Winter,Clear/Cloudy,6,0,0,1,354,243,597
2012-10-13,15,Winter,Clear/Cloudy,6,0,0,1,364,251,615
2012-10-13,16,Winter,Clear/Cloudy,6,0,0,1,343,294,637
2012-10-13,17,Winter,Clear/Cloudy,6,0,0,1,335,193,528
2012-10-13,18,Winter,Clear/Cloudy,6,0,0,1,299,174,473
2012-10-13,19,Winter,Clear/Cloudy,6,0,0,1,259,73,332
2012-10-13,20,Winter,Clear/Cloudy,6,0,0,1,198,57,255
2012-10-13,21,Winter,Clear/Cloudy,6,0,0,1,157,47,204
2012-10-13,22,Winter,Clear/Cloudy,6,0,0,1,156,33,189
2012-10-13,23,Winter,Clear/Cloudy,6,0,0,1,98,27,125
2012-10-14,0,Winter,Clear/Cloudy,0,0,0,1,103,8,111
2012-10-14,1,Winter,Clear/Cloudy,0,0,0,1,96,16,112
2012-10-14,2,Winter,Clear/Cloudy,0,0,0,1,58,8,66
2012-10-14,3,Winter,Clear/Cloudy,0,0,0,1,25,3,28
2012-10-14,4,Winter,Clear/Cloudy,0,0,0,1,10,2,12
2012-10-14,5,Winter,Clear/Cloudy,0,0,0,1,6,5,11
2012-10-14,6,Winter,Clear/Cloudy,0,0,0,1,20,4,24
2012-10-14,7,Winter,Clear/Cloudy,0,0,0,1,44,7,51
2012-10-14,8,Winter,Clear/Cloudy,0,0,0,1,104,28,132
2012-10-14,9,Winter,Misty/Cloudy,0,0,0,1,161,62,223
2012-10-14,10,Winter,Clear/Cloudy,0,0,0,1,278,150,428
2012-10-14,11,Winter,Clear/Cloudy,0,0,0,1,338,156,494
2012-10-14,12,Winter,Clear/Cloudy,0,0,0,1,362,200,562
2012-10-14,13,Winter,Clear/Cloudy,0,0,0,1,401,218,619
2012-10-14,14,Winter,Clear/Cloudy,0,0,0,1,368,249,617
2012-10-14,15,Winter,Clear/Cloudy,0,0,0,1,355,213,568
2012-10-14,16,Winter,Clear/Cloudy,0,0,0,1,378,203,581
2012-10-14,17,Winter,Clear/Cloudy,0,0,0,1,346,193,539
2012-10-14,18,Winter,Clear/Cloudy,0,0,0,1,319,134,453
2012-10-14,19,Winter,Clear/Cloudy,0,0,0,1,268,68,336
2012-10-14,20,Winter,Clear/Cloudy,0,0,0,1,198,48,246
2012-10-14,21,Winter,Clear/Cloudy,0,0,0,1,156,40,196
2012-10-14,22,Winter,Clear/Cloudy,0,0,0,1,87,38,125
2012-10-14,23,Winter,Misty/Cloudy,0,0,0,1,78,27,105
2012-10-15,0,Winter,Misty/Cloudy,1,1,0,0,31,17,48
2012-10-15,1,Winter,Misty/Cloudy,1,1,0,0,24,5,29
2012-10-15,2,Winter,Misty/Cloudy,1,1,0,0,5,1,6
2012-10-15,3,Winter,Misty/Cloudy,1,1,0,0,2,2,4
2012-10-15,4,Winter,Misty/Cloudy,1,1,0,0,9,1,10
2012-10-15,5,Winter,Misty/Cloudy,1,1,0,0,38,2,40
2012-10-15,6,Winter,Misty/Cloudy,1,1,0,0,141,6,147
2012-10-15,7,Winter,Misty/Cloudy,1,1,0,0,461,15,476
2012-10-15,8,Winter,Misty/Cloudy,1,1,0,0,713,24,737
2012-10-15,9,Winter,Light Precipitation,1,1,0,0,328,31,359
2012-10-15,10,Winter,Misty/Cloudy,1,1,0,0,125,43,168
2012-10-15,11,Winter,Misty/Cloudy,1,1,0,0,175,88,263
2012-10-15,12,Winter,Light Precipitation,1,1,0,0,211,73,284
2012-10-15,13,Winter,Misty/Cloudy,1,1,0,0,109,37,146
2012-10-15,14,Winter,Misty/Cloudy,1,1,0,0,128,57,185
2012-10-15,15,Winter,Clear/Cloudy,1,1,0,0,190,70,260
2012-10-15,16,Winter,Clear/Cloudy,1,1,0,0,371,76,447
2012-10-15,17,Winter,Clear/Cloudy,1,1,0,0,670,96,766
2012-10-15,18,Winter,Light Precipitation,1,1,0,0,540,52,592
2012-10-15,19,Winter,Light Precipitation,1,1,0,0,227,12,239
2012-10-15,20,Winter,Misty/Cloudy,1,1,0,0,237,19,256
2012-10-15,21,Winter,Clear/Cloudy,1,1,0,0,190,16,206
2012-10-15,22,Winter,Clear/Cloudy,1,1,0,0,118,8,126
2012-10-15,23,Winter,Clear/Cloudy,1,1,0,0,72,9,81
2012-10-16,0,Winter,Clear/Cloudy,2,1,0,0,45,3,48
2012-10-16,1,Winter,Clear/Cloudy,2,1,0,0,9,4,13
2012-10-16,2,Winter,Clear/Cloudy,2,1,0,0,1,2,3
2012-10-16,3,Winter,Clear/Cloudy,2,1,0,0,2,0,2
2012-10-16,4,Winter,Clear/Cloudy,2,1,0,0,7,0,7
2012-10-16,5,Winter,Clear/Cloudy,2,1,0,0,47,5,52
2012-10-16,6,Winter,Clear/Cloudy,2,1,0,0,168,4,172
2012-10-16,7,Winter,Clear/Cloudy,2,1,0,0,505,20,525
2012-10-16,8,Winter,Clear/Cloudy,2,1,0,0,800,35,835
2012-10-16,9,Winter,Clear/Cloudy,2,1,0,0,323,32,355
2012-10-16,10,Winter,Clear/Cloudy,2,1,0,0,157,65,222
2012-10-16,11,Winter,Clear/Cloudy,2,1,0,0,172,56,228
2012-10-16,12,Winter,Misty/Cloudy,2,1,0,0,256,69,325
2012-10-16,13,Winter,Clear/Cloudy,2,1,0,0,260,68,328
2012-10-16,14,Winter,Clear/Cloudy,2,1,0,0,214,94,308
2012-10-16,15,Winter,Clear/Cloudy,2,1,0,0,270,76,346
2012-10-16,16,Winter,Clear/Cloudy,2,1,0,0,367,79,446
2012-10-16,17,Winter,Clear/Cloudy,2,1,0,0,839,104,943
2012-10-16,18,Winter,Clear/Cloudy,2,1,0,0,767,71,838
2012-10-16,19,Winter,Clear/Cloudy,2,1,0,0,491,40,531
2012-10-16,20,Winter,Clear/Cloudy,2,1,0,0,397,35,432
2012-10-16,21,Winter,Clear/Cloudy,2,1,0,0,176,19,195
2012-10-16,22,Winter,Clear/Cloudy,2,1,0,0,163,18,181
2012-10-16,23,Winter,Clear/Cloudy,2,1,0,0,176,23,199
2012-10-17,0,Winter,Clear/Cloudy,3,1,0,0,48,1,49
2012-10-17,1,Winter,Clear/Cloudy,3,1,0,0,14,3,17
2012-10-17,2,Winter,Clear/Cloudy,3,1,0,0,12,4,16
2012-10-17,3,Winter,Clear/Cloudy,3,1,0,0,7,0,7
2012-10-17,4,Winter,Clear/Cloudy,3,1,0,0,4,0,4
2012-10-17,5,Winter,Misty/Cloudy,3,1,0,0,39,2,41
2012-10-17,6,Winter,Clear/Cloudy,3,1,0,0,171,7,178
2012-10-17,7,Winter,Clear/Cloudy,3,1,0,0,449,15,464
2012-10-17,8,Winter,Misty/Cloudy,3,1,0,0,779,38,817
2012-10-17,9,Winter,Misty/Cloudy,3,1,0,0,344,38,382
2012-10-17,10,Winter,Misty/Cloudy,3,1,0,0,168,60,228
2012-10-17,11,Winter,Misty/Cloudy,3,1,0,0,156,78,234
2012-10-17,12,Winter,Misty/Cloudy,3,1,0,0,261,71,332
2012-10-17,13,Winter,Misty/Cloudy,3,1,0,0,237,73,310
2012-10-17,14,Winter,Misty/Cloudy,3,1,0,0,188,82,270
2012-10-17,15,Winter,Misty/Cloudy,3,1,0,0,239,62,301
2012-10-17,16,Winter,Clear/Cloudy,3,1,0,0,396,70,466
2012-10-17,17,Winter,Clear/Cloudy,3,1,0,0,766,122,888
2012-10-17,18,Winter,Clear/Cloudy,3,1,0,0,794,90,884
2012-10-17,19,Winter,Clear/Cloudy,3,1,0,0,467,49,516
2012-10-17,20,Winter,Clear/Cloudy,3,1,0,0,360,54,414
2012-10-17,21,Winter,Clear/Cloudy,3,1,0,0,301,28,329
2012-10-17,22,Winter,Clear/Cloudy,3,1,0,0,198,17,215
2012-10-17,23,Winter,Clear/Cloudy,3,1,0,0,84,15,99
2012-10-18,0,Winter,Clear/Cloudy,4,1,0,0,53,4,57
2012-10-18,1,Winter,Clear/Cloudy,4,1,0,0,14,0,14
2012-10-18,2,Winter,Clear/Cloudy,4,1,0,0,13,1,14
2012-10-18,3,Winter,Clear/Cloudy,4,1,0,0,5,0,5
2012-10-18,4,Winter,Clear/Cloudy,4,1,0,0,5,0,5
2012-10-18,5,Winter,Clear/Cloudy,4,1,0,0,41,1,42
2012-10-18,6,Winter,Clear/Cloudy,4,1,0,0,150,3,153
2012-10-18,7,Winter,Clear/Cloudy,4,1,0,0,488,20,508
2012-10-18,8,Winter,Clear/Cloudy,4,1,0,0,803,31,834
2012-10-18,9,Winter,Misty/Cloudy,4,1,0,0,346,41,387
2012-10-18,10,Winter,Misty/Cloudy,4,1,0,0,158,60,218
2012-10-18,11,Winter,Misty/Cloudy,4,1,0,0,189,79,268
2012-10-18,12,Winter,Misty/Cloudy,4,1,0,0,284,93,377
2012-10-18,13,Winter,Clear/Cloudy,4,1,0,0,236,96,332
2012-10-18,14,Winter,Misty/Cloudy,4,1,0,0,191,94,285
2012-10-18,15,Winter,Misty/Cloudy,4,1,0,0,284,69,353
2012-10-18,16,Winter,Clear/Cloudy,4,1,0,0,356,94,450
2012-10-18,17,Winter,Misty/Cloudy,4,1,0,0,788,102,890
2012-10-18,18,Winter,Misty/Cloudy,4,1,0,0,720,68,788
2012-10-18,19,Winter,Misty/Cloudy,4,1,0,0,471,42,513
2012-10-18,20,Winter,Misty/Cloudy,4,1,0,0,348,39,387
2012-10-18,21,Winter,Misty/Cloudy,4,1,0,0,245,38,283
2012-10-18,22,Winter,Misty/Cloudy,4,1,0,0,202,27,229
2012-10-18,23,Winter,Misty/Cloudy,4,1,0,0,111,6,117
2012-10-19,0,Winter,Misty/Cloudy,5,1,0,0,51,5,56
2012-10-19,1,Winter,Light Precipitation,5,1,0,0,12,4,16
2012-10-19,2,Winter,Misty/Cloudy,5,1,0,0,9,1,10
2012-10-19,3,Winter,Misty/Cloudy,5,1,0,0,5,0,5
2012-10-19,4,Winter,Misty/Cloudy,5,1,0,0,5,1,6
2012-10-19,5,Winter,Misty/Cloudy,5,1,0,0,35,1,36
2012-10-19,6,Winter,Light Precipitation,5,1,0,0,126,5,131
2012-10-19,7,Winter,Light Precipitation,5,1,0,0,149,5,154
2012-10-19,8,Winter,Misty/Cloudy,5,1,0,0,447,20,467
2012-10-19,9,Winter,Misty/Cloudy,5,1,0,0,363,26,389
2012-10-19,10,Winter,Misty/Cloudy,5,1,0,0,198,26,224
2012-10-19,11,Winter,Clear/Cloudy,5,1,0,0,211,41,252
2012-10-19,12,Winter,Clear/Cloudy,5,1,0,0,258,74,332
2012-10-19,13,Winter,Clear/Cloudy,5,1,0,0,288,87,375
2012-10-19,14,Winter,Clear/Cloudy,5,1,0,0,277,88,365
2012-10-19,15,Winter,Clear/Cloudy,5,1,0,0,302,93,395
2012-10-19,16,Winter,Light Precipitation,5,1,0,0,434,131,565
2012-10-19,17,Winter,Light Precipitation,5,1,0,0,377,48,425
2012-10-19,18,Winter,Clear/Cloudy,5,1,0,0,212,21,233
2012-10-19,19,Winter,Clear/Cloudy,5,1,0,0,213,19,232
2012-10-19,20,Winter,Clear/Cloudy,5,1,0,0,216,13,229
2012-10-19,21,Winter,Clear/Cloudy,5,1,0,0,189,17,206
2012-10-19,22,Winter,Clear/Cloudy,5,1,0,0,176,14,190
2012-10-19,23,Winter,Clear/Cloudy,5,1,0,0,118,13,131
2012-10-20,0,Winter,Clear/Cloudy,6,0,0,1,110,13,123
2012-10-20,1,Winter,Clear/Cloudy,6,0,0,1,93,2,95
2012-10-20,2,Winter,Clear/Cloudy,6,0,0,1,69,9,78
2012-10-20,3,Winter,Clear/Cloudy,6,0,0,1,27,2,29
2012-10-20,4,Winter,Clear/Cloudy,6,0,0,1,9,9,18
2012-10-20,5,Winter,Clear/Cloudy,6,0,0,1,7,6,13
2012-10-20,6,Winter,Clear/Cloudy,6,0,0,1,26,5,31
2012-10-20,7,Winter,Clear/Cloudy,6,0,0,1,59,6,65
2012-10-20,8,Winter,Clear/Cloudy,6,0,0,1,164,29,193
2012-10-20,9,Winter,Clear/Cloudy,6,0,0,1,257,106,363
2012-10-20,10,Winter,Clear/Cloudy,6,0,0,1,312,111,423
2012-10-20,11,Winter,Clear/Cloudy,6,0,0,1,408,204,612
2012-10-20,12,Winter,Clear/Cloudy,6,0,0,1,436,267,703
2012-10-20,13,Winter,Clear/Cloudy,6,0,0,1,441,273,714
2012-10-20,14,Winter,Clear/Cloudy,6,0,0,1,376,335,711
2012-10-20,15,Winter,Clear/Cloudy,6,0,0,1,403,308,711
2012-10-20,16,Winter,Clear/Cloudy,6,0,0,1,366,325,691
2012-10-20,17,Winter,Clear/Cloudy,6,0,0,1,384,347,731
2012-10-20,18,Winter,Clear/Cloudy,6,0,0,1,356,165,521
2012-10-20,19,Winter,Clear/Cloudy,6,0,0,1,268,77,345
2012-10-20,20,Winter,Clear/Cloudy,6,0,0,1,198,61,259
2012-10-20,21,Winter,Clear/Cloudy,6,0,0,1,224,72,296
2012-10-20,22,Winter,Clear/Cloudy,6,0,0,1,155,47,202
2012-10-20,23,Winter,Clear/Cloudy,6,0,0,1,136,27,163
2012-10-21,0,Winter,Clear/Cloudy,0,0,0,1,119,35,154
2012-10-21,1,Winter,Clear/Cloudy,0,0,0,1,97,20,117
2012-10-21,2,Winter,Clear/Cloudy,0,0,0,1,88,44,132
2012-10-21,3,Winter,Clear/Cloudy,0,0,0,1,29,12,41
2012-10-21,4,Winter,Clear/Cloudy,0,0,0,1,13,8,21
2012-10-21,5,Winter,Clear/Cloudy,0,0,0,1,4,6,10
2012-10-21,6,Winter,Clear/Cloudy,0,0,0,1,18,8,26
2012-10-21,7,Winter,Clear/Cloudy,0,0,0,1,43,13,56
2012-10-21,8,Winter,Clear/Cloudy,0,0,0,1,104,39,143
2012-10-21,9,Winter,Clear/Cloudy,0,0,0,1,192,77,269
2012-10-21,10,Winter,Clear/Cloudy,0,0,0,1,276,167,443
2012-10-21,11,Winter,Clear/Cloudy,0,0,0,1,356,191,547
2012-10-21,12,Winter,Clear/Cloudy,0,0,0,1,439,236,675
2012-10-21,13,Winter,Clear/Cloudy,0,0,0,1,383,243,626
2012-10-21,14,Winter,Clear/Cloudy,0,0,0,1,405,235,640
2012-10-21,15,Winter,Clear/Cloudy,0,0,0,1,383,240,623
2012-10-21,16,Winter,Clear/Cloudy,0,0,0,1,409,182,591
2012-10-21,17,Winter,Clear/Cloudy,0,0,0,1,338,153,491
2012-10-21,18,Winter,Clear/Cloudy,0,0,0,1,342,71,413
2012-10-21,19,Winter,Clear/Cloudy,0,0,0,1,216,50,266
2012-10-21,20,Winter,Clear/Cloudy,0,0,0,1,160,35,195
2012-10-21,21,Winter,Clear/Cloudy,0,0,0,1,124,42,166
2012-10-21,22,Winter,Clear/Cloudy,0,0,0,1,95,18,113
2012-10-21,23,Winter,Clear/Cloudy,0,0,0,1,59,7,66
2012-10-22,0,Winter,Clear/Cloudy,1,1,0,0,28,3,31
2012-10-22,1,Winter,Clear/Cloudy,1,1,0,0,11,0,11
2012-10-22,2,Winter,Clear/Cloudy,1,1,0,0,4,1,5
